"DateTime","Tasa de Certificado de Depósito a Término (CDT) a 90 días - Monto, diaria"
"2022/12/28",428702.24
"2022/12/29",399996.74
"2022/12/30",62543.67
"2023/01/02",274956.74
"2023/01/03",275869.6
"2023/01/04",248317.3
"2023/01/05",349957.9
"2023/01/06",225939.54
"2023/01/10",480034.25
"2023/01/11",327917.23
"2023/01/12",305913.24
"2023/01/13",320961.33
"2023/01/16",253532.06
"2023/01/17",191224.23
"2023/01/18",308807.11
"2023/01/19",322917.77
"2023/01/20",206444.58
"2023/01/23",278448.98
"2023/01/24",217447.43
"2023/01/25",480042.94
"2023/01/26",377028.57
"2023/01/27",274899.18
"2023/01/30",316063.31
"2023/01/31",197375.12
"2023/02/01",201648.49
"2023/02/02",209677.24
"2023/02/03",359042.47
"2023/02/06",384932.45
"2023/02/07",224745.46
"2023/02/08",405695.7
"2023/02/09",423514.78
"2023/02/10",292227.15
"2023/02/13",290824
"2023/02/14",144133.85
"2023/02/15",217912.98
"2023/02/16",484341.83
"2023/02/17",228895.56
"2023/02/20",307772.82
"2023/02/21",170570.88
"2023/02/22",204236.55
"2023/02/23",396024.22
"2023/02/24",248536.19
"2023/02/27",323967.33
"2023/02/28",367511.45
"2023/03/01",545269.2
"2023/03/02",288112.46
"2023/03/03",221120.85
"2023/03/06",432735.99
"2023/03/07",288926.8
"2023/03/08",178888.86
"2023/03/09",269143.69
"2023/03/10",164752.75
"2023/03/13",397565.89
"2023/03/14",232439.28
"2023/03/15",248231.73
"2023/03/16",206528.31
"2023/03/17",169215.99
"2023/03/21",490229.09
"2023/03/22",269451.89
"2023/03/23",254312.09
"2023/03/24",140681.81
"2023/03/27",353303.45
"2023/03/28",321999.73
"2023/03/29",383290.13
"2023/03/30",274798.92
"2023/03/31",154177.91
"2023/04/03",308343.87
"2023/04/04",192939.79
"2023/04/05",464865.65
"2023/04/10",559983.08
"2023/04/11",304463.72
"2023/04/12",280989.08
"2023/04/13",245790.41
"2023/04/14",210577.03
"2023/04/17",323004.65
"2023/04/18",323487.81
"2023/04/19",292270.01
"2023/04/20",212736.8
"2023/04/21",172077.8
"2023/04/24",429193.45
"2023/04/25",544913.67
"2023/04/26",474837.93
"2023/04/27",310534.41
"2023/04/28",215989.2
"2023/05/02",661243.46
"2023/05/03",310200.76
"2023/05/04",264267.89
"2023/05/05",161943.95
"2023/05/08",527693.18
"2023/05/09",266243.07
"2023/05/10",402465.78
"2023/05/11",207569.55
"2023/05/12",130173.45
"2023/05/15",344293.29
"2023/05/16",258090.95
"2023/05/17",208768.62
"2023/05/18",164873.66
"2023/05/19",135558.72
"2023/05/23",623891.23
"2023/05/24",293928.31
"2023/05/25",188324.94
"2023/05/26",118235.72
"2023/05/29",473287.44
"2023/05/30",199213
"2023/05/31",235934.2
"2023/06/01",269170.36
"2023/06/02",204399.22
"2023/06/05",269417.12
"2023/06/06",259135.07
"2023/06/07",311689.72
"2023/06/08",225706.33
"2023/06/09",226696.85
"2023/06/13",470091.19
"2023/06/14",272416.71
"2023/06/15",279752.04
"2023/06/16",298998.43
"2023/06/20",339792.6
"2023/06/21",284202.02
"2023/06/22",294328.04
"2023/06/23",196901.44
"2023/06/26",345793.81
"2023/06/27",238493.9
"2023/06/28",282451.19
"2023/06/29",320023.49
"2023/06/30",341054.86
"2023/07/04",617345.98
"2023/07/05",325902.09
"2023/07/06",241666.09
"2023/07/07",154608.7
"2023/07/10",494382.81
"2023/07/11",406582.81
"2023/07/12",561595.07
"2023/07/13",374116.58
"2023/07/14",252735.17
"2023/07/17",397615.02
"2023/07/18",281716.72
"2023/07/19",437301.07
"2023/07/21",727242.06
"2023/07/24",384435.09
"2023/07/25",502106.4
"2023/07/26",448935.7
"2023/07/27",318201.33
"2023/07/28",171683.65
"2023/07/31",273238.62
"2023/08/01",186716.62
"2023/08/02",352283.76
"2023/08/03",303866.81
"2023/08/04",228696.84
"2023/08/08",590561.17
"2023/08/09",379797.47
"2023/08/10",422848.45
"2023/08/11",278099.96
"2023/08/14",396363.8
"2023/08/15",257145.72
"2023/08/16",353993.42
"2023/08/17",256686.74
"2023/08/18",181813.48
"2023/08/22",375151.33
"2023/08/23",412121.84
"2023/08/24",340753.39
"2023/08/25",207404.1
"2023/08/28",316616.81
"2023/08/29",370662.96
"2023/08/30",268279.17
"2023/08/31",187065.82
"2023/09/01",305550.19
"2023/09/04",435589.25
"2023/09/05",206279
"2023/09/06",304649.94
"2023/09/07",297352.33
"2023/09/08",223397.55
"2023/09/11",435832.1
"2023/09/12",237203.99
"2023/09/13",253470
"2023/09/14",285471.86
"2023/09/15",269485.15
"2023/09/18",347474.81
"2023/09/19",187555.88
"2023/09/20",247589.28
"2023/09/21",1004754.64
"2023/09/22",251737.37
"2023/09/25",392219.62
"2023/09/26",200731.1
"2023/09/27",268869.34
"2023/09/28",260634.92
"2023/09/29",267364.39
"2023/10/02",370853.42
"2023/10/03",151305.96
"2023/10/04",282319.58
"2023/10/05",237426.16
"2023/10/06",191357.51
"2023/10/09",386191.35
"2023/10/10",369424.68
"2023/10/11",285475.28
"2023/10/12",234981.7
"2023/10/13",239804.32
"2023/10/17",585166.96
"2023/10/18",269825.58
"2023/10/19",288249.69
"2023/10/20",188143.73
"2023/10/23",612063.42
"2023/10/24",273626.66
"2023/10/25",248989.46
"2023/10/26",416346.24
"2023/10/27",241350.47
"2023/10/30",348162.69
"2023/10/31",240788.31
"2023/11/01",268055.14
"2023/11/02",331853.12
"2023/11/03",286140.5
"2023/11/07",429650.06
"2023/11/08",326189.17
"2023/11/09",274421.89
"2023/11/10",264624.28
"2023/11/14",488499.72
"2023/11/15",267531.11
"2023/11/16",273261.98
"2023/11/17",218520.13
"2023/11/20",270038.52
"2023/11/21",166648.03
"2023/11/22",200363.51
"2023/11/23",307787.25
"2023/11/24",235913.03
"2023/11/27",365203.56
"2023/11/28",242461.65
"2023/11/29",258724.88
"2023/11/30",225130.59
"2023/12/01",284374.11
"2023/12/04",621603.34
"2023/12/05",243785.44
"2023/12/06",321035.62
"2023/12/07",322699.09
"2023/12/11",562768.13
"2023/12/12",255334.96
"2023/12/13",406664.41
"2023/12/14",284805.62
"2023/12/15",290617.58
"2023/12/18",417066.95
"2023/12/19",282019.93
"2023/12/20",262218.64
"2023/12/21",629455.2
"2023/12/22",410478.47
"2023/12/26",554633.98
"2023/12/27",384564.1
"2023/12/28",399505.6
"2023/12/29",66037.72
"2024/01/02",581718.53
"2024/01/03",282581.49
"2024/01/04",320862.11
"2024/01/05",376760.64
"2024/01/09",541338.27
"2024/01/10",402769.68
"2024/01/11",374342.98
"2024/01/12",399139.49
"2024/01/15",424973.73
"2024/01/16",205740.1
"2024/01/17",311186.22
"2024/01/18",400319.62
"2024/01/19",355267.09
"2024/01/22",388093.56
"2024/01/23",450026.15
"2024/01/24",346010.57
"2024/01/25",364231.02
"2024/01/26",690079.91
"2024/01/29",541095.71
"2024/01/30",380600.71
"2024/01/31",278426.21
"2024/02/01",196592.89
"2024/02/02",317173.9
"2024/02/05",381888.76
"2024/02/06",249412.59
"2024/02/07",263945.77
"2024/02/08",341671.13
"2024/02/09",354880.5
"2024/02/12",411709.08
"2024/02/13",321970.78
"2024/02/14",293485.46
"2024/02/15",312629.2
"2024/02/16",366594.46
"2024/02/19",383703.12
"2024/02/20",294213.03
"2024/02/21",230851.33
"2024/02/22",252287.67
"2024/02/23",444678.48
"2024/02/26",547156.55
"2024/02/27",292979
"2024/02/28",392697.42
"2024/02/29",415319.12
"2024/03/01",326685.46
"2024/03/04",545613.24
"2024/03/05",303763.8
"2024/03/06",351095.27
"2024/03/07",293948.02
"2024/03/08",276912.13
"2024/03/11",622672.64
"2024/03/12",269439.2
"2024/03/13",308671.66
"2024/03/14",326342.31
"2024/03/15",305784.85
"2024/03/18",401173.28
"2024/03/19",272791.12
"2024/03/20",271456.89
"2024/03/21",827016.71
"2024/03/22",292834.52
"2024/03/26",530760.98
"2024/03/27",414503.4
"2024/04/01",566353.34
"2024/04/02",432883.55
"2024/04/03",571369.21
"2024/04/04",346745.23
"2024/04/05",353454.58
"2024/04/08",388782.32
"2024/04/09",332235.26
"2024/04/10",407784.49
"2024/04/11",405661.82
"2024/04/12",406523.57
"2024/04/15",563827.2
"2024/04/16",299946.44
"2024/04/17",344948.1
"2024/04/18",402301.99
"2024/04/19",475720.74
"2024/04/22",509130.34
"2024/04/23",423065.06
"2024/04/24",491583.75
"2024/04/25",490606.05
"2024/04/26",521748.57
"2024/04/29",569856.19
"2024/04/30",458427.81
"2024/05/02",495721.46
"2024/05/03",250604.82
"2024/05/06",529300.8
"2024/05/07",292330.24
"2024/05/08",347130.07
"2024/05/09",325286.59
"2024/05/10",262300.55
"2024/05/14",705917.5
"2024/05/15",378818.7
"2024/05/16",397357.67
"2024/05/17",238798.35
"2024/05/20",519269.4
"2024/05/21",281552.83
"2024/05/22",387749.85
"2024/05/23",449330.14
"2024/05/24",208256.14
"2024/05/27",723606.77
"2024/05/28",499984.46
"2024/05/29",400262.56
"2024/05/30",314209.23
"2024/05/31",224820.18
"2024/06/04",624563.49
"2024/06/05",353728.73
"2024/06/06",439062.13
"2024/06/07",334581.24
"2024/06/11",635236.47
"2024/06/12",331055.78
"2024/06/13",379317
"2024/06/14",340816.6
"2024/06/17",476791.35
"2024/06/18",303650.9
"2024/06/19",334003.12
"2024/06/20",297985.36
"2024/06/21",259198.04
"2024/06/24",518626.96
"2024/06/25",226987.66
"2024/06/26",406947.56
"2024/06/27",379463.68
"2024/06/28",405653.21
"2024/07/02",866829.58
"2024/07/03",350514.04
"2024/07/04",393490.13
"2024/07/05",321754.01
"2024/07/08",378401.38
"2024/07/09",377563.12
"2024/07/10",406711.08
"2024/07/11",421955.33
"2024/07/12",319006.99
"2024/07/15",472824.44
"2024/07/16",286252.54
"2024/07/17",400103.98
"2024/07/18",472222.3
"2024/07/19",287637.76
"2024/07/22",438508.91
"2024/07/23",437223.33
"2024/07/24",345963.11
"2024/07/25",385760.97
"2024/07/26",296304.95
"2024/07/29",563749.11
"2024/07/30",345972.97
"2024/07/31",275427.19
"2024/08/01",204220.45
"2024/08/02",300980.74
"2024/08/05",405018.97
"2024/08/06",282248.31
"2024/08/08",626838.08
"2024/08/09",303553.45
"2024/08/12",423398.74
"2024/08/13",210879.75
"2024/08/14",359237.19
"2024/08/15",717510.42
"2024/08/16",308484.25
"2024/08/20",619443.97
"2024/08/21",359752.94
"2024/08/22",443790.9
"2024/08/23",317424.12
"2024/08/26",417078.09
"2024/08/27",598896.92
"2024/08/28",333087.96
"2024/08/29",372551.11
"2024/08/30",322302.47
"2024/09/02",466160.95
"2024/09/03",233311.88
"2024/09/04",481391.32
"2024/09/05",318378.93
"2024/09/06",381242.01
"2024/09/09",491210.41
"2024/09/10",263812.23
"2024/09/11",464435.6
"2024/09/12",274652.2
"2024/09/13",336048.57
"2024/09/16",610050
"2024/09/17",295311.79
"2024/09/18",342711.73
"2024/09/19",266785.86
"2024/09/20",296369.66
"2024/09/23",472998.13
"2024/09/24",273733.55
"2024/09/25",212233.78
"2024/09/26",324602.15
"2024/09/27",391088.14
"2024/09/30",400494.29
"2024/10/01",182049.83
"2024/10/02",408064.87
"2024/10/03",373360.02
"2024/10/04",258676.67
"2024/10/07",420399.64
"2024/10/08",287677.06
"2024/10/09",372574.35
"2024/10/10",293365.45
"2024/10/11",434397.25
"2024/10/15",919330.53
"2024/10/16",425303.84
"2024/10/17",370503.89
"2024/10/18",357588.63
"2024/10/21",541875.75
"2024/10/22",291612.97
"2024/10/23",464460.32
"2024/10/24",293339.18
"2024/10/25",271017.54
"2024/10/28",480412.56
"2024/10/29",491183.3
"2024/10/30",434076.93
"2024/10/31",250151.21
"2024/11/01",214760.91
"2024/11/05",764452.86
"2024/11/06",394733.99
"2024/11/07",326793.62
"2024/11/08",349291.62
"2024/11/12",648717.6
"2024/11/13",287650.47
"2024/11/14",435757.97
"2024/11/15",341161.08
"2024/11/18",548387.64
"2024/11/19",236951.73
"2024/11/20",400749.28
"2024/11/21",336933.53
"2024/11/22",255542.78
"2024/11/25",536084.12
"2024/11/26",400084.58
"2024/11/27",376674.11
"2024/11/28",285712.98
"2024/11/29",281939.84
"2024/12/02",451501.67
"2024/12/03",268029.98
"2024/12/04",437640.76
"2024/12/05",382003.5
"2024/12/06",445779.54
"2024/12/09",435547.69
"2024/12/10",261081.07
"2024/12/11",455075.23
"2024/12/12",376454.07
"2024/12/13",447849.25
"2024/12/16",529178.53
"2024/12/17",411180.42
"2024/12/18",380827.73
"2024/12/19",374769.29
"2024/12/20",465050.56
"2024/12/23",570905.96
"2024/12/24",226083.12
"2024/12/26",808153.3
"2024/12/27",619767.13
"2024/12/30",597384.61
"2024/12/31",39543.03
"2025/01/02",537313.2
"2025/01/03",431396.52
"2025/01/07",775277.59
"2025/01/08",368061.13
"2025/01/09",631101.98
"2025/01/10",415353.15
"2025/01/13",514824.62
"2025/01/14",298843.72
"2025/01/15",617603.24
"2025/01/16",351751.41
"2025/01/17",370400.92
"2025/01/20",475287.41
"2025/01/21",377832.85
"2025/01/22",497894.81
"2025/01/23",330785.64
"2025/01/24",370769.37
"2025/01/27",444946.3
"2025/01/28",364858.47
"2025/01/29",493156.61
"2025/01/30",537112.79
"2025/01/31",295613.52
"2025/02/03",528221.4
"2025/02/04",402473.38
"2025/02/05",391466.16
"2025/02/06",379503.14
"2025/02/07",376814.8
"2025/02/10",598801.8
"2025/02/11",230617.11
"2025/02/12",452144.82
"2025/02/13",264289.73
"2025/02/14",421406.53
"2025/02/17",495393.82
"2025/02/18",318972.83
"2025/02/19",302914.1
"2025/02/20",423752.48
"2025/02/21",348691.05
"2025/02/24",483344.43
"2025/02/25",453824.98
"2025/02/26",432446.65
"2025/02/27",374107.32
"2025/02/28",593211.54
"2025/03/03",836339.83
"2025/03/04",476265
"2025/03/05",471497.2
"2025/03/06",419597.03
"2025/03/07",345001.98
"2025/03/10",661471.89
"2025/03/11",428010.47
"2025/03/12",410204.3
"2025/03/13",363100.02
"2025/03/14",354303.81
"2025/03/17",660133.31
"2025/03/18",401350.15
"2025/03/19",401131.94
"2025/03/20",343777.03
"2025/03/21",320513.35
"2025/03/25",668606.79
"2025/03/26",568134.83
"2025/03/27",511846.83
"2025/03/28",388487.53
"2025/03/31",499507.45
"2025/04/01",271348.49
"2025/04/02",484056.79
"2025/04/03",377800.27
"2025/04/04",297271.59
"2025/04/07",588839.29
"2025/04/08",425256.62
"2025/04/09",527550.03
"2025/04/10",441707.96
"2025/04/11",359027.5
"2025/04/14",681948.57
"2025/04/15",581908.34
"2025/04/16",433974.26
"2025/04/21",864736.18
"2025/04/22",543080.67
"2025/04/23",500741.11
"2025/04/24",359596.78
"2025/04/25",351076.25
"2025/04/28",675346.06
"2025/04/29",443746.94
"2025/04/30",663947.63
"2025/05/02",491408.22
"2025/05/05",721738.44
"2025/05/06",450746.38
"2025/05/07",376485.84
"2025/05/08",294797.18
"2025/05/09",222494.27
"2025/05/12",650766
"2025/05/13",349709.65
"2025/05/14",389095.17
"2025/05/15",289841.74
"2025/05/16",229690.39
"2025/05/19",652447.1
"2025/05/20",458968.32
"2025/05/21",334388.75
"2025/05/22",249445.14
"2025/05/23",271506.18
"2025/05/26",604905.5
"2025/05/27",391847.28
"2025/05/28",458080.7
"2025/05/29",293259.07
"2025/05/30",250825.74
"2025/06/03",662677.13
"2025/06/04",439422.78
"2025/06/05",383223.07
"2025/06/06",357989.94
"2025/06/09",452977
"2025/06/10",403970.67
"2025/06/11",416070.08
"2025/06/12",347133.44
"2025/06/13",399778.54
"2025/06/16",583391.36
"2025/06/17",475124.34
"2025/06/18",377300.63
"2025/06/19",372511.18
"2025/06/20",354900.38
"2025/06/24",691013.07
"2025/06/25",444451.91
"2025/06/26",488815.09
"2025/06/27",508116.63
"2025/07/01",978000.06
"2025/07/02",539178.56
"2025/07/03",605073.95
"2025/07/04",354039.57
"2025/07/07",649316.58
"2025/07/08",502179.34
"2025/07/09",452174.91
"2025/07/10",403840.59
"2025/07/11",318960.32
"2025/07/14",663327.95
"2025/07/15",517372.95
"2025/07/16",399169.16
"2025/07/17",292444.54
"2025/07/18",231966.77
"2025/07/21",791108.92
"2025/07/22",461542.35
"2025/07/23",413317.44
"2025/07/24",394886.49
"2025/07/25",265559.47
"2025/07/28",650257.4
"2025/07/29",459740.34
"2025/07/30",536457.53
"2025/07/31",336033.26
"2025/08/01",228398.42
"2025/08/04",562756.32
"2025/08/05",436131.79
"2025/08/06",437352.24
"2025/08/08",457180.76
"2025/08/11",454442.09
"2025/08/12",566072.67
"2025/08/13",358136.93
"2025/08/14",384725.39
"2025/08/15",405707.22
"2025/08/19",739554.45
"2025/08/20",475416.35
"2025/08/21",398602.05
"2025/08/22",265862.29
"2025/08/25",489148
"2025/08/26",466967.28
"2025/08/27",485194.76
"2025/08/28",530471.74
"2025/08/29",335637.77
"2025/09/01",475536.53
"2025/09/02",299775.93
"2025/09/03",420485.28
"2025/09/04",447140.62
"2025/09/05",494512.59
"2025/09/08",594302.96
"2025/09/09",409335.19
"2025/09/10",486419.62
"2025/09/11",463814.01
"2025/09/12",474075
"2025/09/15",666802.01
"2025/09/16",420935.21
"2025/09/17",468559.95
"2025/09/18",368394.02
"2025/09/19",472787.86
"2025/09/22",694216.43
"2025/09/23",338502.57
"2025/09/24",331914.6
"2025/09/25",280212.88
"2025/09/26",383226.75
"2025/09/29",601408.43
"2025/09/30",373304.43
"2025/10/01",327117.77
"2025/10/02",394021.85
"2025/10/03",287661.64
"2025/10/06",488912.3
"2025/10/07",427860.78
"2025/10/08",375865.47
"2025/10/09",308264.17
"2025/10/10",326308.9
"2025/10/14",745686.52
"2025/10/15",438521.91
"2025/10/16",424801.63
"2025/10/17",263900.26
"2025/10/20",362405.42
"2025/10/21",495743
"2025/10/22",394415.33
"2025/10/23",396768.29
"2025/10/24",265830.79
"2025/10/27",474268.89
"2025/10/28",538564.79
"2025/10/29",476548.18
"2025/10/30",508433.61
"2025/10/31",261244.11
"2025/11/04",730993
"2025/11/05",465797.64
"2025/11/06",408575.83
"2025/11/07",230591.93
"2025/11/10",527522.72
"2025/11/11",311505.86
"2025/11/12",464841.05
"2025/11/13",429380.04
"2025/11/14",348336.93
"2025/11/18",686099.8
"2025/11/19",428880.87
"2025/11/20",449679.42
"2025/11/21",311375.46
"2025/11/24",475178.97
"2025/11/25",309669.42
"2025/11/26",416114.85
"2025/11/27",488686.99
"2025/11/28",362987.4
"2025/12/01",487266.73
"2025/12/02",295335.64
"2025/12/03",478848.46
"2025/12/04",526200.92
"2025/12/05",464022.17
"2025/12/09",918746.63
"2025/12/10",492007.09
"2025/12/11",518207.7
"2025/12/12",472539.81
"2025/12/15",633578.21
"2025/12/16",604637.72
"2025/12/17",675830.17
"2025/12/18",419661.35
"2025/12/19",606397.49
"2025/12/22",603477.1
"2025/12/23",356188.41
"2025/12/24",590015.25
"2025/12/26",872153.7
"2025/12/29",677702.59
"2025/12/30",486595.15
"2025/12/31",80487.15
"2026/01/02",531391.34
"2026/01/05",591744.92
"2026/01/06",447416.13
"2026/01/07",629177.44
"2026/01/08",438676.53
"2026/01/09",401879.07
"2026/01/13",742726.15
"2026/01/14",508849.98
"2026/01/15",591011.98
"2026/01/16",413475.89
"2026/01/19",476201.23
"2026/01/20",362776.82
"2026/01/21",496832.28
"2026/01/22",422493.76
"2026/01/23",492247.94
"2026/01/26",529698.04
"2026/01/27",383819.96
"2026/01/28",536244.85
"2026/01/29",406681.05
"2026/01/30",529338.8
"2026/02/02",405677.26
"2026/02/03",275980.91
"2026/02/04",492098.8
"2026/02/05",518622.39
"2026/02/06",467778.68
"2026/02/09",477245.66
"2026/02/10",320760.72
"2026/02/11",510173.56
"2026/02/12",491030.69
"2026/02/13",491459.29
"2026/02/16",601265.9
"2026/02/17",316709.36
"2026/02/18",441136.78
"2026/02/19",425547.76
"2026/02/20",522027.78
"2026/02/23",390427.08
"2026/02/24",372300.8
"2026/02/25",439212.9
"2026/02/26",438965.05
"2026/02/27",503717.8
"2026/03/02",959761.48
"2026/03/03",597864.24
"2026/03/04",612962.66
"2026/03/05",434261.89
"2026/03/06",354670.51
"2026/03/09",616136.16
"2026/03/10",519151.76
"2026/03/11",526359.6
"2026/03/12",491848.18
"2026/03/13",334002.86
"2026/03/16",709691.65
"2026/03/17",422137.02
"2026/03/18",463978.99
"2026/03/19",516815.05
"2026/03/20",296724.4
"2026/03/24",839480.08
"2026/03/26",640220.6
"2026/03/27",310047.85
"2026/03/30",743116.68
"2026/03/31",316716.02
"2026/04/01",287352.44
"2026/04/06",1055737.26
"2026/04/07",680199.5
"2026/04/08",484778.62
"2026/04/09",464328.73
"2026/04/10",393288.72
"2026/04/13",528001.37
"2026/04/14",579834.65
"2026/04/15",572358.91
"2026/04/16",445722.1
"2026/04/17",318859.33
"2026/04/20",468683.79
"2026/04/21",403032.89
"2026/04/22",570074.34
"2026/04/23",409574.68
"2026/04/24",298610.65
"2026/04/27",569265.94
"2026/04/28",547888.54
"2026/04/29",689439.79
"2026/04/30",555398.95
"2026/05/04",791502.19
"2026/05/05",585986.5
"2026/05/06",490839.56
"2026/05/07",243651.06
"2026/05/08",278246.88
"2026/05/11",677393.2
"2026/05/12",446761.47
"2026/05/13",523932.4
"2026/05/14",371229.11
"2026/05/15",295628.22
"2026/05/19",1019531.9
"2026/05/20",510297.44
"2026/05/21",329386.73
"2026/05/22",210218.42
"2026/05/25",653629.33
"2026/05/26",563810.61
"2026/05/27",650556.07
"2026/05/28",394511.64
"2026/05/29",197300.81
"2026/06/01",366042.3
"2026/06/02",444044.1
"2026/06/03",439509.83
"2026/06/04",430872.32
"2026/06/05",371388.83
"2026/06/09",926103.86
"2026/06/10",507700.61
"2026/06/11",623477.02
"2026/06/12",308796.03
"2026/06/16",818760.31
"2026/06/17",471082.46
"2026/06/18",392527.39
"2026/06/19",482834.52
"2026/06/22",511315.16
"2026/06/23",242650.05
"2026/06/24",401275.47
"2026/06/25",278561.23
"2026/06/26",507998.13
"2026/06/30",906550.44
"2026/07/01",361683.82
"2026/07/02",316300.21
"2026/07/03",208498.82
"2026/07/06",737076.14
"2026/07/07",545250.18
"2026/07/08",408348.17
"2026/07/09",444495.15
"2026/07/10",280480.97
"2026/07/14",795839.99
"2026/07/15",520509.15
"2026/07/16",474299.65
"2026/07/17",313284.64
"2026/07/21",918157.1
"2026/07/22",420687.17
"2026/07/23",496131.31
"2026/07/24",338146.83
"2026/07/27",698972.37
"2026/07/28",502014
"2026/07/29",522462.84
"2026/07/30",457236.48
"2026/07/31",244968.97
"2026/08/03",409838.87
"2026/08/04",411605.86
"2026/08/05",476263.59
"2026/08/06",425934.83
"2026/08/10",509026.9
"2026/08/11",486561.99
"2026/08/12",509853.07
"2026/08/13",364839
"2026/08/14",372461.66
